s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.7523766E+001, 1.2498239E+001,-3.7355703E+000,-2.5388978E+000,-1.8036824E+000, 2.5504980E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4653925E+000, 4.4226389E+000, 6.5707755E-004, 6.5707755E-004
 4.7697548E+001, 1.2499108E+001,-3.7294983E+000,-2.6007730E+000,-1.8091435E+000, 2.5505767E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4023224E+000, 4.3622436E+000, 6.5707755E-004, 6.5707755E-004
 4.7846863E+001, 1.3111065E+001,-3.7258539E+000,-2.6503980E+000,-1.8132371E+000, 2.5506847E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3416283E+000, 4.9241271E+000, 6.5707755E-004, 6.5707755E-004
 4.7996178E+001, 1.2815264E+001,-3.8792482E+000,-2.7193236E+000,-1.8254141E+000, 2.5509333E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9029179E+000, 4.3938286E+000, 6.5707755E-004, 6.5707755E-004
 4.8145493E+001, 1.2662762E+001,-3.4994625E+000,-2.7709164E+000,-1.8308942E+000, 2.5513607E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3805464E+000, 4.5640406E+000, 6.5707755E-004, 6.5707755E-004
 4.8294807E+001, 1.2583978E+001,-3.5625772E+000,-2.8180386E+000,-1.8354833E+000, 2.5516810E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5552973E+000, 4.3704310E+000, 6.5707755E-004, 6.5707755E-004
 4.8444122E+001, 1.2543352E+001,-3.5890195E+000,-2.8519758E+000,-1.8388964E+000, 2.5520230E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3655888E+000, 4.2660122E+000, 6.5707755E-004, 6.5707755E-004
 4.8593437E+001, 1.2522386E+001,-3.6047517E+000,-2.8787769E+000,-1.8426349E+000, 2.5523843E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2652576E+000, 4.1987746E+000, 6.5707755E-004, 6.5707755E-004
 4.8757683E+001, 1.2149655E+001,-3.6203218E+000,-2.9007122E+000,-1.8477134E+000, 2.5528380E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1967266E+000, 3.7834608E+000, 6.5707755E-004, 6.5707755E-004
 4.8921928E+001, 1.2330852E+001,-3.5417412E+000,-2.8885327E+000,-1.8516779E+000, 2.5533033E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7924810E+000, 4.0514531E+000, 6.5707755E-004, 6.5707755E-004
 4.9086174E+001, 1.2418284E+001,-3.5788112E+000,-2.8774679E+000,-1.8560390E+000, 2.5537740E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0676529E+000, 4.1085198E+000, 6.5707755E-004, 6.5707755E-004
 4.9250423E+001, 1.2460583E+001,-3.6083791E+000,-2.8570387E+000,-1.8571775E+000, 2.5544181E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1233988E+000, 4.1405424E+000, 6.5707755E-004, 6.5707755E-004
 4.9414669E+001, 1.2481038E+001,-3.6256120E+000,-2.8122566E+000,-1.8645024E+000, 2.5551351E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1626348E+000, 4.1812221E+000, 6.5707755E-004, 6.5707755E-004
 4.9578915E+001, 1.2490902E+001,-3.6377201E+000,-2.7688470E+000,-1.8708018E+000, 2.5558599E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2082662E+000, 4.2160886E+000, 6.5707755E-004, 6.5707755E-004
 4.9743160E+001, 1.2495648E+001,-3.6414744E+000,-2.7146305E+000,-1.8784239E+000, 2.5565495E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2459953E+000, 4.2636760E+000, 6.5707755E-004, 6.5707755E-004
 4.9907410E+001, 1.2497919E+001,-3.6347123E+000,-2.6617787E+000,-1.8854084E+000, 2.5571677E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2935379E+000, 4.3185766E+000, 6.5707755E-004, 6.5707755E-004
 5.0071655E+001, 1.2498992E+001,-3.6199049E+000,-2.6081235E+000,-1.8939663E+000, 2.5576434E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3467026E+000, 4.3795549E+000, 6.5707755E-004, 6.5707755E-004
 5.0252327E+001, 1.2108505E+001,-3.5980464E+000,-2.5542052E+000,-1.9044908E+000, 2.5579735E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4131884E+000, 4.0543201E+000, 6.5707755E-004, 6.5707755E-004
 5.0432999E+001, 1.2324192E+001,-3.4841468E+000,-2.4873911E+000,-1.9123082E+000, 2.5579953E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0878297E+000, 4.4429043E+000, 6.5707755E-004, 6.5707755E-004
 5.0613667E+001, 1.2420833E+001,-3.5129439E+000,-2.4382830E+000,-1.9218402E+000, 2.5577993E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4689295E+000, 4.5503237E+000, 6.5707755E-004, 6.5707755E-004
 5.0794338E+001, 1.2464318E+001,-3.5524232E+000,-2.3951263E+000,-1.9279444E+000, 2.5576825E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5730645E+000, 4.5913818E+000, 6.5707755E-004, 6.5707755E-004
 5.0975010E+001, 1.2483876E+001,-3.5897475E+000,-2.3577254E+000,-1.9400891E+000, 2.5576579E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6079469E+000, 4.5988714E+000, 6.5707755E-004, 6.5707755E-004
 5.1155682E+001, 1.2492605E+001,-3.6269150E+000,-2.3343933E+000,-1.9458288E+000, 2.5577868E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6113830E+000, 4.5880261E+000, 6.5707755E-004, 6.5707755E-004
 5.1336353E+001, 1.2496421E+001,-3.6596451E+000,-2.3020828E+000,-1.9564794E+000, 2.5581025E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5999304E+000, 4.5807712E+000, 6.5707755E-004, 6.5707755E-004
 5.1517025E+001, 1.2497992E+001,-3.6886217E+000,-2.2737269E+000,-1.9677626E+000, 2.5586004E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5939683E+000, 4.5704397E+000, 6.5707755E-004, 6.5707755E-004
 5.1697697E+001, 1.2498551E+001,-3.7065549E+000,-2.2436214E+000,-1.9792720E+000, 2.5592382E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5850076E+000, 4.5716620E+000, 6.5707755E-004, 6.5707755E-004
 5.1878365E+001, 1.2498703E+001,-3.7163116E+000,-2.2154496E+000,-1.9899231E+000, 2.5599568E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5850379E+000, 4.5795784E+000, 6.5707755E-004, 6.5707755E-004
 5.2059036E+001, 1.2498752E+001,-3.7144778E+000,-2.1924214E+000,-1.9993201E+000, 2.5606568E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5896716E+000, 4.5950933E+000, 6.5707755E-004, 6.5707755E-004
 5.2239708E+001, 1.2498853E+001,-3.7002875E+000,-2.1790503E+000,-2.0093346E+000, 2.5612557E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5989795E+000, 4.6127414E+000, 6.5707755E-004, 6.5707755E-004
 5.2420380E+001, 1.2499041E+001,-3.6821622E+000,-2.1829217E+000,-2.0168665E+000, 2.5616877E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6080472E+000, 4.6196519E+000, 6.5707755E-004, 6.5707755E-004
 5.2601051E+001, 1.2499313E+001,-3.6629360E+000,-2.2012209E+000,-2.0266536E+000, 2.5619019E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6057260E+000, 4.6110647E+000, 6.5707755E-004, 6.5707755E-004
 5.2781723E+001, 1.2499638E+001,-3.6461850E+000,-2.2299914E+000,-2.0337788E+000, 2.5618718E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5895202E+000, 4.5922443E+000, 6.5707755E-004, 6.5707755E-004
 5.2962395E+001, 1.2499970E+001,-3.6381278E+000,-2.2636246E+000,-2.0393890E+000, 2.5615917E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5688285E+000, 4.5613899E+000, 6.5707755E-004, 6.5707755E-004
 5.3143063E+001, 1.2500292E+001,-3.6319562E+000,-2.3028838E+000,-2.0511468E+000, 2.5610631E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5402853E+000, 4.5168666E+000, 6.5707755E-004, 6.5707755E-004
 5.3323734E+001, 1.2500570E+001,-3.6311528E+000,-2.3480541E+000,-2.0584507E+000, 2.5602690E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4972507E+000, 4.4654724E+000, 6.5707755E-004, 6.5707755E-004
 5.3504406E+001, 1.2500805E+001,-3.6381116E+000,-2.4016096E+000,-2.0600626E+000, 2.5592364E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4475430E+000, 4.4035807E+000, 6.5707755E-004, 6.5707755E-004
 5.3685078E+001, 1.2500968E+001,-3.6423581E+000,-2.4623288E+000,-2.0570839E+000, 2.5580483E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3842794E+000, 4.3417557E+000, 6.5707755E-004, 6.5707755E-004
 5.3865749E+001, 1.2501057E+001,-3.6282634E+000,-2.5301525E+000,-2.0539854E+000, 2.5569042E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3176617E+000, 4.2912128E+000, 6.5707755E-004, 6.5707755E-004
 5.4046421E+001, 1.2501076E+001,-3.5956446E+000,-2.6059542E+000,-2.0512510E+000, 2.5560072E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2635038E+000, 4.2507827E+000, 6.5707755E-004, 6.5707755E-004
 5.4227089E+001, 1.2501030E+001,-3.5525564E+000,-2.6861555E+000,-2.0476032E+000, 2.5553896E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2209271E+000, 4.2172703E+000, 6.5707755E-004, 6.5707755E-004
 5.4407761E+001, 1.2500958E+001,-3.8725357E+000,-2.7736691E+000,-2.0471542E+000, 2.5549154E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1850007E+000, 3.8101539E+000, 6.5707755E-004, 6.5707755E-004
 5.4588432E+001, 1.2500937E+001,-3.7745722E+000,-2.8518964E+000,-2.0437091E+000, 2.5543254E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7792952E+000, 3.8333133E+000, 6.5707755E-004, 6.5707755E-004
 5.4769104E+001, 1.2500860E+001,-3.7361128E+000,-2.9235590E+000,-2.0420581E+000, 2.5534164E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8021299E+000, 3.8016832E+000, 6.5707755E-004, 6.5707755E-004
 5.4949776E+001, 1.2500872E+001,-3.7024200E+000,-2.9786610E+000,-2.0408917E+000, 2.5521826E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7751418E+000, 3.7814517E+000, 6.5707755E-004, 6.5707755E-004
 5.5130447E+001, 1.2500926E+001,-3.6730656E+000,-3.0115285E+000,-2.0387041E+000, 2.5506836E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7653893E+000, 3.7801780E+000, 6.5707755E-004, 6.5707755E-004
 5.5311119E+001, 1.2500988E+001,-3.6550890E+000,-3.0207239E+000,-2.0358311E+000, 2.5490495E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7767372E+000, 3.7918935E+000, 6.5707755E-004, 6.5707755E-004
 5.5491787E+001, 1.2501036E+001,-3.6398202E+000,-3.0060855E+000,-2.0285994E+000, 2.5473620E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8000052E+000, 3.8290782E+000, 6.5707755E-004, 6.5707755E-004
 5.5672459E+001, 1.2501083E+001,-3.6138027E+000,-2.9740322E+000,-2.0284008E+000, 2.5455985E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8455776E+000, 3.8873934E+000, 6.5707755E-004, 6.5707755E-004
 5.5853130E+001, 1.2501078E+001,-3.5876954E+000,-2.9373682E+000,-2.0241351E+000, 2.5437024E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9120606E+000, 3.9544233E+000, 6.5707755E-004, 6.5707755E-004
 5.6033802E+001, 1.2501012E+001,-3.5660473E+000,-2.9002910E+000,-2.0251292E+000, 2.5415394E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9759581E+000, 4.0120857E+000, 6.5707755E-004, 6.5707755E-004
 5.6214474E+001, 1.2500901E+001,-3.5359370E+000,-2.8622719E+000,-2.0225477E+000, 2.5390862E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0359460E+000, 4.0826835E+000, 6.5707755E-004, 6.5707755E-004
 5.6395145E+001, 1.2500799E+001,-3.5251849E+000,-2.8242665E+000,-2.0183845E+000, 2.5364664E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1063199E+000, 4.1354996E+000, 6.5707755E-004, 6.5707755E-004
 5.6575817E+001, 1.2500727E+001,-3.5374354E+000,-2.7844985E+000,-2.0170229E+000, 2.5334688E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1573762E+000, 4.1643039E+000, 6.5707755E-004, 6.5707755E-004
 5.6756485E+001, 1.2500719E+001,-3.5601009E+000,-2.7449257E+000,-2.0192685E+000, 2.5299773E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1875151E+000, 4.1789541E+000, 6.5707755E-004, 6.5707755E-004
 5.6937157E+001, 1.2500745E+001,-3.5756523E+000,-2.7052960E+000,-2.0188383E+000, 2.5269550E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2069987E+000, 4.2034858E+000, 6.5707755E-004, 6.5707755E-004
 5.7117828E+001, 1.2500813E+001,-3.5888752E+000,-2.6655118E+000,-2.0196375E+000, 2.5266569E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2321196E+000, 4.2293154E+000, 6.5707755E-004, 6.5707755E-004
 5.7298500E+001, 1.2500872E+001,-3.5927175E+000,-2.6290968E+000,-2.0224627E+000, 2.5290916E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2565961E+000, 4.2591236E+000, 6.5707755E-004, 6.5707755E-004
 5.7479172E+001, 1.2500953E+001,-3.2795314E+000,-2.5910309E+000,-2.0238300E+000, 2.5317319E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2840710E+000, 4.6090927E+000, 6.5707755E-004, 6.5707755E-004
 5.7659843E+001, 1.2501009E+001,-3.3732324E+000,-2.5710193E+000,-2.0287013E+000, 2.5331770E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6284053E+000, 4.5305891E+000, 6.5707755E-004, 6.5707755E-004
 5.7840515E+001, 1.2501188E+001,-3.4153919E+000,-2.5548503E+000,-2.0337252E+000, 2.5341669E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5472267E+000, 4.4997549E+000, 6.5707755E-004, 6.5707755E-004
 5.8021183E+001, 1.2501371E+001,-3.4176232E+000,-2.5415603E+000,-2.0415204E+000, 2.5359806E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5112038E+000, 4.5032029E+000, 6.5707755E-004, 6.5707755E-004
 5.8201855E+001, 1.2501518E+001,-3.3903669E+000,-2.5416500E+000,-2.0514657E+000, 2.5385658E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5109516E+000, 4.5205740E+000, 6.5707755E-004, 6.5707755E-004
 5.8382526E+001, 1.2501491E+001,-3.3372035E+000,-2.5452403E+000,-2.0613693E+000, 2.5408588E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5282094E+000, 4.5602190E+000, 6.5707755E-004, 6.5707755E-004
 5.8581264E+001, 1.2078080E+001,-3.2798558E+000,-2.5651139E+000,-2.0737755E+000, 2.5424095E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5597766E+000, 4.1618771E+000, 6.5707755E-004, 6.5707755E-004
 5.8780003E+001, 1.2329922E+001,-3.1563278E+000,-2.5873235E+000,-2.0787061E+000, 2.5428866E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1517837E+000, 4.5101073E+000, 6.5707755E-004, 6.5707755E-004
 5.8978741E+001, 1.2429302E+001,-3.7900559E+000,-2.6340484E+000,-2.1018500E+000, 2.5427519E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4863598E+000, 3.9058909E+000, 6.5707755E-004, 6.5707755E-004
 5.9155006E+001, 1.3012238E+001,-3.5961248E+000,-2.6599622E+000,-2.1051303E+000, 2.5423701E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8855506E+000, 4.6535626E+000, 6.5707755E-004, 6.5707755E-004
 5.9331268E+001, 1.2723897E+001,-3.6969817E+000,-2.7086691E+000,-2.1240116E+000, 2.5417566E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6224181E+000, 4.1967761E+000, 6.5707755E-004, 6.5707755E-004
 5.9507530E+001, 1.2599151E+001,-3.7123407E+000,-2.7574683E+000,-2.1455041E+000, 2.5409731E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1667303E+000, 3.9863787E+000, 6.5707755E-004, 6.5707755E-004
 5.9683796E+001, 1.2541666E+001,-3.7463159E+000,-2.8007356E+000,-2.1742157E+000, 2.5400798E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9628494E+000, 3.8229390E+000, 6.5707755E-004, 6.5707755E-004
 5.9860058E+001, 1.2515278E+001,-3.7871392E+000,-2.8455724E+000,-2.1794427E+000, 2.5394746E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8085682E+000, 3.7056629E+000, 6.5707755E-004, 6.5707755E-004
 6.0036324E+001, 1.2503287E+001,-3.8272702E+000,-2.8907527E+000,-2.1961057E+000, 2.5396755E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6897207E+000, 3.5916983E+000, 6.5707755E-004, 6.5707755E-004
 6.0230213E+001, 1.2082476E+001,-3.8467887E+000,-2.9411249E+000,-2.2103225E+000, 2.5409557E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5836014E+000, 3.0867812E+000, 6.5707755E-004, 6.5707755E-004
 6.0424103E+001, 1.2319863E+001,-3.7099872E+000,-2.9636191E+000,-2.2195760E+000, 2.5428876E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0917760E+000, 3.4292241E+000, 6.5707755E-004, 6.5707755E-004
 6.0617992E+001, 1.2420863E+001,-3.6860693E+000,-2.9764777E+000,-2.2270326E+000, 2.5447870E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4441741E+000, 3.5338282E+000, 6.5707755E-004, 6.5707755E-004
 6.0790886E+001, 1.2972668E+001,-3.6551525E+000,-2.9672305E+000,-2.2227335E+000, 2.5463566E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5542961E+000, 4.1300980E+000, 6.5707755E-004, 6.5707755E-004
 6.0963783E+001, 1.2719841E+001,-3.7399191E+000,-2.9664071E+000,-2.2173965E+000, 2.5477664E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1538460E+000, 3.7986659E+000, 6.5707755E-004, 6.5707755E-004
 6.1136677E+001, 1.2603837E+001,-3.1447954E+000,-2.9419714E+000,-2.2183696E+000, 2.5489451E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8192818E+000, 4.3012497E+000, 6.5707755E-004, 6.5707755E-004
 6.1309570E+001, 1.2549077E+001,-3.2960575E+000,-2.9321689E+000,-2.2222401E+000, 2.5497199E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3233279E+000, 4.1011606E+000, 6.5707755E-004, 6.5707755E-004
 6.1482468E+001, 1.2523583E+001,-2.9861738E+000,-2.9134461E+000,-2.2204747E+000, 2.5501839E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1240097E+000, 4.4060381E+000, 6.5707755E-004, 6.5707755E-004
 6.1655361E+001, 1.2511183E+001,-3.1867606E+000,-2.9178083E+000,-2.2013419E+000, 2.5502525E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4215946E+000, 4.2078228E+000, 6.5707755E-004, 6.5707755E-004
 6.1828255E+001, 1.2504833E+001,-3.3089923E+000,-2.9339748E+000,-2.2012897E+000, 2.5500212E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2072805E+000, 4.0631259E+000, 6.5707755E-004, 6.5707755E-004
 6.2001152E+001, 1.2500820E+001,-3.3968824E+000,-2.9636291E+000,-2.2037686E+000, 2.5495653E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0547229E+000, 3.9390898E+000, 6.5707755E-004, 6.5707755E-004
 6.2174046E+001, 1.2497860E+001,-3.4527808E+000,-2.9983208E+000,-2.2100339E+000, 2.5490079E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9217145E+000, 3.8392736E+000, 6.5707755E-004, 6.5707755E-004
 6.2346939E+001, 1.2495685E+001,-3.4818190E+000,-3.0422838E+000,-2.2196331E+000, 2.5485205E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8209742E+000, 3.7544979E+000, 6.5707755E-004, 6.5707755E-004
 6.2519836E+001, 1.2494195E+001,-3.4851436E+000,-3.0874940E+000,-2.2415537E+000, 2.5481748E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7278706E+000, 3.6825516E+000, 6.5707755E-004, 6.5707755E-004
 6.2692730E+001, 1.2493384E+001,-3.4659685E+000,-3.1258994E+000,-2.2497069E+000, 2.5480376E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6580480E+000, 3.6543571E+000, 6.5707755E-004, 6.5707755E-004
 6.2865623E+001, 1.2493141E+001,-3.7275955E+000,-3.1695943E+000,-2.2731196E+000, 2.5481068E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6117132E+000, 3.3253794E+000, 6.5707755E-004, 6.5707755E-004
 6.3038521E+001, 1.2494479E+001,-3.6125217E+000,-3.2068563E+000,-2.3252854E+000, 2.5483760E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2925311E+000, 3.3523641E+000, 6.5707755E-004, 6.5707755E-004
 6.3211414E+001, 1.2494364E+001,-3.9445770E+000,-3.2315182E+000,-2.3415675E+000, 2.5486446E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3561823E+000, 2.9792495E+000, 6.5707755E-004, 6.5707755E-004
 6.3363430E+001, 1.3015068E+001,-4.2025255E+000,-3.2350313E+000,-2.3516196E+000, 2.5488595E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9887548E+000, 3.2284410E+000, 6.5707755E-004, 6.5707755E-004
 6.3515442E+001, 1.2761982E+001,-4.1592613E+000,-3.2385871E+000,-2.3568892E+000, 2.5491336E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2393279E+000, 3.0097939E+000, 6.5707755E-004, 6.5707755E-004
 6.3667458E+001, 1.2634060E+001,-4.0592973E+000,-3.2447221E+000,-2.3773602E+000, 2.5494887E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0212770E+000, 2.9552302E+000, 6.5707755E-004, 6.5707755E-004
 6.3819469E+001, 1.2569187E+001,-3.7275030E+000,-3.2281753E+000,-2.3800540E+000, 2.5497304E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9830657E+000, 3.2360045E+000, 6.5707755E-004, 6.5707755E-004
 6.3971485E+001, 1.2535800E+001,-3.7019241E+000,-3.2100944E+000,-2.3811904E+000, 2.5498223E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2553577E+000, 3.2451405E+000, 6.5707755E-004, 6.5707755E-004
 6.4123497E+001, 1.2519922E+001,-3.6903669E+000,-3.1964535E+000,-2.3930481E+000, 2.5497793E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2666882E+000, 3.2426031E+000, 6.5707755E-004, 6.5707755E-004
 6.4275513E+001, 1.2511898E+001,-3.6846390E+000,-3.1724587E+000,-2.3832348E+000, 2.5494682E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2845613E+000, 3.2741145E+000, 6.5707755E-004, 6.5707755E-004
 6.4427528E+001, 1.2507556E+001,-3.6700513E+000,-3.1464684E+000,-2.3682561E+000, 2.5488036E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3093566E+000, 3.3253286E+000, 6.5707755E-004, 6.5707755E-004
 6.4579536E+001, 1.2505446E+001,-3.6551547E+000,-3.1202708E+000,-2.3547462E+000, 2.5477523E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3609901E+000, 3.3778224E+000, 6.5707755E-004, 6.5707755E-004
 6.4731552E+001, 1.2504093E+001,-3.6454590E+000,-3.0925709E+000,-2.3363597E+000, 2.5463478E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4136121E+000, 3.4322499E+000, 6.5707755E-004, 6.5707755E-004
 6.4898766E+001, 1.2137138E+001,-3.6320462E+000,-3.0654583E+000,-2.3165825E+000, 2.5444727E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4665749E+000, 3.1255953E+000, 6.5707755E-004, 6.5707755E-004
 6.5065987E+001, 1.2328557E+001,-3.8038116E+000,-3.0287354E+000,-2.3067339E+000, 2.5422193E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1642512E+000, 3.1918184E+000, 6.5707755E-004, 6.5707755E-004
 6.5233200E+001, 1.2419901E+001,-3.7626742E+000,-2.9927266E+000,-2.2860618E+000, 2.5398434E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2375930E+000, 3.3809786E+000, 6.5707755E-004, 6.5707755E-004
 6.5417137E+001, 1.2070514E+001,-3.7355973E+000,-2.9693871E+000,-2.2785724E+000, 2.5373625E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4148741E+000, 3.0894947E+000, 6.5707755E-004, 6.5707755E-004
 6.5601074E+001, 1.2310640E+001,-3.6000983E+000,-2.9329207E+000,-2.2688420E+000, 2.5354604E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1260349E+000, 3.5113142E+000, 6.5707755E-004, 6.5707755E-004
 6.5785011E+001, 1.2416398E+001,-3.5803084E+000,-2.9078274E+000,-2.2667454E+000, 2.5349594E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5415784E+000, 3.6640523E+000, 6.5707755E-004, 6.5707755E-004
